t	Reservoir_p	bhp	Reservoir_m(p)	Downhole_m(p)	Delta_m(p)
64545.833333	564.029000	300.000000	937412362.450065	6715497.606019	930696864.844046
64610.000000	563.633000	300.000000	937412362.450065	6715497.606019	930696864.844046
64674.166667	563.237000	300.000000	937412362.450065	6715497.606019	930696864.844046
64737.916667	562.843000	300.000000	937412362.450065	6715497.606019	930696864.844046
64802.083333	562.449000	300.000000	937412362.450065	6715497.606019	930696864.844046
64865.833333	562.056000	300.000000	937412362.450065	6715497.606019	930696864.844046
64930.000000	561.663000	300.000000	937412362.450065	6715497.606019	930696864.844046
64994.166667	561.272000	300.000000	937412362.450065	6715497.606019	930696864.844046
65057.916667	560.881000	300.000000	937412362.450065	6715497.606019	930696864.844046
65122.083333	560.491000	300.000000	937412362.450065	6715497.606019	930696864.844046
65185.833333	560.102000	300.000000	937412362.450065	6715497.606019	930696864.844046
65250.000000	559.714000	300.000000	937412362.450065	6715497.606019	930696864.844046
65314.166667	559.326000	300.000000	937412362.450065	6715497.606019	930696864.844046
65377.916667	558.939000	300.000000	937412362.450065	6715497.606019	930696864.844046
65442.083333	558.553000	300.000000	937412362.450065	6715497.606019	930696864.844046
65505.833333	558.168000	300.000000	937412362.450065	6715497.606019	930696864.844046
65570.000000	557.783000	300.000000	937412362.450065	6715497.606019	930696864.844046
65634.166667	557.399000	300.000000	937412362.450065	6715497.606019	930696864.844046
65700.000000	557.004000	300.000000	937412362.450065	6715497.606019	930696864.844046
65764.166667	556.621000	300.000000	937412362.450065	6715497.606019	930696864.844046
65827.916667	556.240000	300.000000	937412362.450065	6715497.606019	930696864.844046
65892.083333	555.859000	300.000000	937412362.450065	6715497.606019	930696864.844046
65955.833333	555.479000	300.000000	937412362.450065	6715497.606019	930696864.844046
66020.000000	555.099000	300.000000	937412362.450065	6715497.606019	930696864.844046
66084.166667	554.721000	300.000000	937412362.450065	6715497.606019	930696864.844046
66147.916667	554.343000	300.000000	937412362.450065	6715497.606019	930696864.844046
66212.083333	553.965000	300.000000	937412362.450065	6715497.606019	930696864.844046
66275.833333	553.589000	300.000000	937412362.450065	6715497.606019	930696864.844046
66340.000000	553.213000	300.000000	937412362.450065	6715497.606019	930696864.844046
66404.166667	552.838000	300.000000	937412362.450065	6715497.606019	930696864.844046
66467.916667	552.464000	300.000000	937412362.450065	6715497.606019	930696864.844046
66532.083333	552.090000	300.000000	937412362.450065	6715497.606019	930696864.844046
66595.833333	551.718000	300.000000	937412362.450065	6715497.606019	930696864.844046
66660.000000	551.345000	300.000000	937412362.450065	6715497.606019	930696864.844046
66724.166667	550.974000	300.000000	937412362.450065	6715497.606019	930696864.844046
66787.916667	550.603000	300.000000	937412362.450065	6715497.606019	930696864.844046
66852.083333	550.234000	300.000000	937412362.450065	6715497.606019	930696864.844046
66915.833333	549.864000	300.000000	937412362.450065	6715497.606019	930696864.844046
66980.000000	549.496000	300.000000	937412362.450065	6715497.606019	930696864.844046
67044.166667	549.128000	300.000000	937412362.450065	6715497.606019	930696864.844046
67107.916667	548.761000	300.000000	937412362.450065	6715497.606019	930696864.844046
67172.083333	548.394000	300.000000	937412362.450065	6715497.606019	930696864.844046
67235.833333	548.029000	300.000000	937412362.450065	6715497.606019	930696864.844046
67300.000000	547.664000	300.000000	937412362.450065	6715497.606019	930696864.844046
67364.166667	547.299000	300.000000	937412362.450065	6715497.606019	930696864.844046
67427.916667	546.936000	300.000000	937412362.450065	6715497.606019	930696864.844046
67492.083333	546.573000	300.000000	937412362.450065	6715497.606019	930696864.844046
67555.833333	546.211000	300.000000	937412362.450065	6715497.606019	930696864.844046
67620.000000	545.849000	300.000000	937412362.450065	6715497.606019	930696864.844046
67684.166667	545.489000	300.000000	937412362.450065	6715497.606019	930696864.844046
67747.916667	545.129000	300.000000	937412362.450065	6715497.606019	930696864.844046
67812.083333	544.769000	300.000000	937412362.450065	6715497.606019	930696864.844046
67875.833333	544.410000	300.000000	937412362.450065	6715497.606019	930696864.844046
67940.000000	544.052000	300.000000	937412362.450065	6715497.606019	930696864.844046
68004.166667	543.695000	300.000000	937412362.450065	6715497.606019	930696864.844046
68067.916667	543.338000	300.000000	937412362.450065	6715497.606019	930696864.844046
68132.083333	542.982000	300.000000	937412362.450065	6715497.606019	930696864.844046
68195.833333	542.627000	300.000000	937412362.450065	6715497.606019	930696864.844046
68260.000000	542.272000	300.000000	937412362.450065	6715497.606019	930696864.844046
68324.166667	541.918000	300.000000	937412362.450065	6715497.606019	930696864.844046
68387.916667	541.565000	300.000000	937412362.450065	6715497.606019	930696864.844046
68452.083333	541.212000	300.000000	937412362.450065	6715497.606019	930696864.844046
68515.833333	540.860000	300.000000	937412362.450065	6715497.606019	930696864.844046
68580.000000	540.509000	300.000000	937412362.450065	6715497.606019	930696864.844046
68644.166667	540.158000	300.000000	937412362.450065	6715497.606019	930696864.844046
68707.916667	539.808000	300.000000	937412362.450065	6715497.606019	930696864.844046
68772.083333	539.459000	300.000000	937412362.450065	6715497.606019	930696864.844046
68835.833333	539.110000	300.000000	937412362.450065	6715497.606019	930696864.844046
68900.000000	538.762000	300.000000	937412362.450065	6715497.606019	930696864.844046
68964.166667	538.415000	300.000000	937412362.450065	6715497.606019	930696864.844046
69027.916667	538.069000	300.000000	937412362.450065	6715497.606019	930696864.844046
69092.083333	537.723000	300.000000	937412362.450065	6715497.606019	930696864.844046
69155.833333	537.377000	300.000000	937412362.450065	6715497.606019	930696864.844046
69220.000000	537.033000	300.000000	937412362.450065	6715497.606019	930696864.844046
69284.166667	536.689000	300.000000	937412362.450065	6715497.606019	930696864.844046
69350.000000	536.335000	300.000000	937412362.450065	6715497.606019	930696864.844046
69414.166667	535.992000	300.000000	937412362.450065	6715497.606019	930696864.844046
69477.916667	535.650000	300.000000	937412362.450065	6715497.606019	930696864.844046
69542.083333	535.308000	300.000000	937412362.450065	6715497.606019	930696864.844046
69605.833333	534.967000	300.000000	937412362.450065	6715497.606019	930696864.844046
69670.000000	534.627000	300.000000	937412362.450065	6715497.606019	930696864.844046
69734.166667	534.288000	300.000000	937412362.450065	6715497.606019	930696864.844046
69797.916667	533.949000	300.000000	937412362.450065	6715497.606019	930696864.844046
69862.083333	533.611000	300.000000	937412362.450065	6715497.606019	930696864.844046
69925.833333	533.273000	300.000000	937412362.450065	6715497.606019	930696864.844046
69990.000000	532.936000	300.000000	937412362.450065	6715497.606019	930696864.844046
70054.166667	532.600000	300.000000	937412362.450065	6715497.606019	930696864.844046
70117.916667	532.264000	300.000000	937412362.450065	6715497.606019	930696864.844046
70182.083333	531.929000	300.000000	937412362.450065	6715497.606019	930696864.844046
70245.833333	531.594000	300.000000	937412362.450065	6715497.606019	930696864.844046
70310.000000	531.260000	300.000000	937412362.450065	6715497.606019	930696864.844046
70374.166667	530.927000	300.000000	937412362.450065	6715497.606019	930696864.844046
70437.916667	530.595000	300.000000	937412362.450065	6715497.606019	930696864.844046
70502.083333	530.263000	300.000000	937412362.450065	6715497.606019	930696864.844046
70565.833333	529.931000	300.000000	937412362.450065	6715497.606019	930696864.844046
70630.000000	529.601000	300.000000	937412362.450065	6715497.606019	930696864.844046
70694.166667	529.271000	300.000000	937412362.450065	6715497.606019	930696864.844046
70757.916667	528.941000	300.000000	937412362.450065	6715497.606019	930696864.844046
70822.083333	528.612000	300.000000	937412362.450065	6715497.606019	930696864.844046
70885.833333	528.284000	300.000000	937412362.450065	6715497.606019	930696864.844046
70950.000000	527.956000	300.000000	937412362.450065	6715497.606019	930696864.844046
71014.166667	527.629000	300.000000	937412362.450065	6715497.606019	930696864.844046
71077.916667	527.303000	300.000000	937412362.450065	6715497.606019	930696864.844046
71142.083333	526.977000	300.000000	937412362.450065	6715497.606019	930696864.844046
71205.833333	526.652000	300.000000	937412362.450065	6715497.606019	930696864.844046
71270.000000	526.327000	300.000000	937412362.450065	6715497.606019	930696864.844046
71334.166667	526.003000	300.000000	937412362.450065	6715497.606019	930696864.844046
71397.916667	525.679000	300.000000	937412362.450065	6715497.606019	930696864.844046
71462.083333	525.356000	300.000000	937412362.450065	6715497.606019	930696864.844046
71525.833333	525.034000	300.000000	937412362.450065	6715497.606019	930696864.844046
71590.000000	524.712000	300.000000	937412362.450065	6715497.606019	930696864.844046
71654.166667	524.391000	300.000000	937412362.450065	6715497.606019	930696864.844046
71717.916667	524.071000	300.000000	937412362.450065	6715497.606019	930696864.844046
71782.083333	523.751000	300.000000	937412362.450065	6715497.606019	930696864.844046
71845.833333	523.432000	300.000000	937412362.450065	6715497.606019	930696864.844046
71910.000000	523.113000	300.000000	937412362.450065	6715497.606019	930696864.844046
71974.166667	522.795000	300.000000	937412362.450065	6715497.606019	930696864.844046
72037.916667	522.477000	300.000000	937412362.450065	6715497.606019	930696864.844046
72102.083333	522.160000	300.000000	937412362.450065	6715497.606019	930696864.844046
72165.833333	521.844000	300.000000	937412362.450065	6715497.606019	930696864.844046
72230.000000	521.528000	300.000000	937412362.450065	6715497.606019	930696864.844046
72294.166667	521.213000	300.000000	937412362.450065	6715497.606019	930696864.844046
72357.916667	520.898000	300.000000	937412362.450065	6715497.606019	930696864.844046
72422.083333	520.584000	300.000000	937412362.450065	6715497.606019	930696864.844046
72485.833333	520.271000	300.000000	937412362.450065	6715497.606019	930696864.844046
72550.000000	519.958000	300.000000	937412362.450065	6715497.606019	930696864.844046
72614.166667	519.646000	300.000000	937412362.450065	6715497.606019	930696864.844046
72677.916667	519.334000	300.000000	937412362.450065	6715497.606019	930696864.844046
72742.083333	519.023000	300.000000	937412362.450065	6715497.606019	930696864.844046
72805.833333	518.712000	300.000000	937412362.450065	6715497.606019	930696864.844046
72870.000000	518.402000	300.000000	937412362.450065	6715497.606019	930696864.844046
72934.166667	518.093000	300.000000	937412362.450065	6715497.606019	930696864.844046
73000.000000	517.774000	300.000000	937412362.450065	6715497.606019	930696864.844046
